$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
41236,boss_Ravinepede,3,由昆蟲變成的怪物，但還沒有人目睹過它演變成有翅膀的成蟲型怪物的樣子，但看看這傢伙應該不會變成那樣吧。,7,boss_ravinepede,69,,,尖角皮德蟲,5,0,3,44,22,22,22,37,0
41237,boss_NetherBovine,3,尼多普巴伊透過魔界起源的怪物。不屬於有智能的魔族而是魔族飼育的野獸。,0,boss_netherbovine,21,,,尼多普巴伊,1,0,3,7,5,18,15,5,0
41238,boss_Carnivore,1,不知道這傢伙到底是把什麼樣的怪物抓來吃掉並吸收，怎麼會有眼睛呢。,7,boss_carnivore,30,,,變狂暴的魔花卡諾波,5,0,3,21,10,10,10,17,0
41239,boss_TombLord,4,以前盜墓時也曾擔任過在旁邊躲起來把風的守護者。,0,boss_tomblord,67,,,墓主洛德,1,0,3,21,14,50,43,14,0
41240,boss_Achat,4,是為了守護王陵而創造的魔法創造物，雖然不是很強，但是因為充滿女神之力，所以對魔族來說算強的。由於札卡里耶爾大王刻意不留下製作法，所以超過數千年的期間都沒被製造出來，但據說近來王陵被打開，便有人嘗試重新製作。,5,boss_achat,81,,,艾哈特,4,0,3,55,25,25,30,34,0
41241,boss_Shnayim,4,是為了守護王陵而創造的魔法創造物，雖然不是很強，但是因為充滿女神之力，所以對魔族來說算強的。近來，當王陵被打開，部分學者和魔法師表示，若成功重新復原艾哈特，將嘗試復原虛那印。,5,boss_shnayim,64,,,虛那印,4,0,3,44,20,20,24,27,0
41242,boss_honeypin,3,隨著奧斯特雅女神很難觀察那任務，從女神的手中解脫的這些怪物們就開始出現了。,7,boss_honeypin,64,,,鬼眼蜘蛛,2,0,3,27,48,13,20,27,0
41243,boss_Rajapearl,3,這類怪物在神樹之日之後變種而成，不確定是活動空間從海邊移動到了陸地上，還是由魔界生物體過渡而來的。重點是尤拉泰女神看起來不太感興趣的樣子。,4,boss_rajapearl,123,,,魔鬼鰩,0,0,3,51,76,25,25,76,0
41244,boss_Strongholder,3,魔界中強大劍士著稱的他們以之吉特涅名踐踏了我們的領土。,0,boss_strongholder,17,,,獨眼巨人,1,0,3,6,4,15,13,4,0
41245,boss_archon,4,亞崑在魔界算是數一數二地位崇高的人，除了戰鬥以外也負責很多其他工作的魔族。,2,boss_archon,61,,,亞崑,4,0,3,42,19,19,23,26,0
41246,boss_Carapace,4,許多怪物於神樹之日時開始進行各式各樣的變種，蓋洛貝斯寄居蟹可說是當中最特別的一個案例。該怪物會從脫落的外殼中重新誕生。,4,boss_carapace,19,,,蓋洛貝斯寄居蟹,2,0,3,9,16,4,7,9,0
41247,boss_werewolf,3,狼人從很久以前就是個浪跡天涯的種族。不屬於任何一個領土或世界的他們，最近發現神樹之日對他們來說是一個嶄新的機會。,0,boss_werewolf,114,,,狼人,0,0,3,47,71,23,23,71,0
41248,Tiny,3,因為牠長得很可愛，有很多人試著要馴服牠，但聽說沒有人成功。,5,mon_tiny,56,,,提尼,0,5,1,24,36,12,12,36,0
41249,TreeAmbulo,3,安布羅樹精身為魔界起源的怪物，但是和第一印象不同，他並不是從生物或事物變形而成的怪物。儘管如此，魔族還是認為他們是屬於自己世界的盆栽植物。,1,mon_treeambulo,96,,"[{""Map"": 1421, ""Population"": 75, ""TimeRespawn"": 0.0}]",安布羅樹精,5,5,0,60,30,30,30,50,0
41250,Golemlet,4,受到惡性影響而想害人類的小型泥人。,1,mon_golemlet,1,,,小青苔泥人,4,2,1,3,1,1,2,2,0
41251,squa,3,怪物,6,mon_squa,1,,,布貝斯夸,0,2,2,2,3,1,1,3,0
41252,Spion,3,如果好好地訓練會跟著主人，但問題是主人大部份都是魔族。,7,mon_spion,163,,"[{""Map"": 1174, ""Population"": 35, ""TimeRespawn"": 20.0}]",地鼠獸,0,5,1,67,100,33,33,100,0
41253,mirtislampa,3,屬於低階魔族的一員，扮演著魔族日常生活物品的角色。,0,mon_mirtislampa,1,,,米堤斯蘭波,1,5,0,1,1,4,3,1,0
41254,spekull,4,若騙子和詐騙者的亡靈在魔界化為怪物，就會變成這副模樣。,0,mon_spekull,1,,,斯佩摳爾,1,5,0,1,1,4,3,1,0
41255,scab,4,據說凱都拉商團正想辦法用此怪物來製作商品。,0,mon_scab,1,,,斯凱伯,4,5,0,3,1,1,2,2,0
41256,Shredded,1,撕裂者是從魔族用強力怨魂創造怪物時，掉下來的副產物起源的怪物。,0,mon_shredded,20,,"[{""Map"": 1061, ""Population"": 20, ""TimeRespawn"": 0.0}]",撕裂者,1,5,1,7,5,17,15,5,0
41257,Yekubite,1,耶庫是魔界最惡名昭彰的存在，而且生出很多分身散佈各處，約克巴伊特就是其中一種分身的名稱。,4,mon_yekubite,20,,"[{""Map"": 1061, ""Population"": 25, ""TimeRespawn"": 0.0}]",約克巴伊特,2,5,1,10,17,5,7,10,0
41258,Shardstatue,4,附身在沒有神性的女神像裡的魔族用自己的造化之物創造的怪物。,5,mon_shardstatue,170,,"[{""Map"": 1172, ""Population"": 42, ""TimeRespawn"": 0.0}]",夏德斯泰爾,4,5,1,113,52,52,61,70,0
41259,Deadbornscab,3,穿上鐵甲殭屍褪去的外殼或是傷口後，常常會發生身上掉出的部位會重新誕生鐵甲殭屍的狀況。鐵甲殭屍容易歧視次要鐵甲殭屍，這也是人類與死產斯不同的地方。,0,mon_deadbornscab,1,,,死產斯凱伯,1,2,1,1,1,4,3,1,0
41260,Cire,1,正確來說並非是草木變形而成的怪物，而是腐壞的草木獲得生命，但是很難找到那個痕跡。,5,mon_cire,174,,,塞爾,5,5,2,107,53,53,53,89,0
41261,Ritasfung,1,利塔斯鋒吃下小生物後，會使其在體內腐化將之做為養分。但因為他會用嘴巴啃咬一切，即使是不被視為獵物的生物或體型更大的生物也得小心。,7,mon_ritasfung,1,,,利塔斯鋒,5,2,1,3,1,1,1,3,0
41262,Tisfung,1,堤斯鋒是從魔菇變形而來的怪物，由於其在孢子狀態下很容易依附在任何地方或隨風飄散，因此居住在潮濕陰暗處的人，有時會被在一夜之間長出的堤斯鋒攻擊。,7,mon_tisfung,1,,,堤斯鋒,5,2,1,3,1,1,1,3,0
41263,mushfung,1,蒙修鋒具備由堅硬物質輕輕纏繞的身體。雖然很容易破壞，但似乎很難殺死他。,7,mon_mushfung,1,,,蒙修鋒,5,2,1,3,1,1,1,3,0
41264,TreeGool,3,變成怪物之後木質變堅硬，沒有葉子的樹精庫爾會透過狩獵來補充消息的光合作用能力。,0,mon_treegool,122,,"[{""Map"": 1231, ""Population"": 13, ""TimeRespawn"": 20.0}]",樹精庫爾,5,5,1,76,38,38,38,63,0
41265,Cyst,1,此怪物無法行動，不靠近牠就不會有問題，但由於可從牠身上採集到好用的油，所以一般人很常受其所害。,7,mon_cyst,153,,"[{""Map"": 2301, ""Population"": 29, ""TimeRespawn"": 25.0}]",西斯特,5,5,1,94,47,47,47,79,0
41266,Ammon,3,阿蒙是從古代就存在的怪物，危害了許多人。,1,mon_ammon,66,,"[{""Map"": 1221, ""Population"": 15, ""TimeRespawn"": 0.0}]",阿蒙,0,5,1,28,42,14,14,42,0
41267,operor,3,歐涪羅雖然還是維持圓形的模樣，但是攻擊力和殘暴性變得更嚴重。,7,mon_operor,59,,"[{""Map"": 1201, ""Population"": 35, ""TimeRespawn"": 0.0}]",歐涪羅,2,5,0,25,44,12,19,25,0
41268,Chafperor,4,集合蜜蜂和甲蟲的優點變形而成的怪物，是種充滿殘暴性的怪物，此怪物的體系和蜜蜂相似。,7,mon_chafperor,64,,"[{""Map"": 1221, ""Population"": 45, ""TimeRespawn"": 0.0}]",切波勒,2,5,0,27,48,13,20,27,0
41269,RavineLerva,3,在被發現是植物變形而成的怪物之前，曾經推測過可能是某種怪物的幼蟲。,7,mon_ravinelerva,121,,"[{""Map"": 1231, ""Population"": 34, ""TimeRespawn"": 15.0}]",毒妖花,5,5,1,75,37,37,37,63,0
41270,NetherCalf,3,過了尼多普巴伊青春期的個體。,0,mon_nethercalf,1,,,地獄牛怪,0,2,1,2,3,1,1,3,0
41271,Infrogalas,4,尚未變成成體的魔龍凱拉斯是最有力的學說。但由於還沒查明魔龍凱拉斯起源於何種生物，因此很難確實證明此學說。我是這麼想的。,0,mon_infrogalas,1,,,因普羅卡拉斯,0,2,2,2,3,1,1,3,0
41272,Carnivorefung,1,食人花沒有下顎所以無法啃咬，但由於能把獵物吸進體內，而且身體結構上，因為上端部分較窄，只要被吸進一部分，獵物就會因為食人花嘴部變窄而被截斷。由於沒有特殊智力，所以不管是什麼都想吃下肚，即使是體型更大的動物也得小心四肢別被抓到。,7,mon_carnivorefung,1,,,食人花,5,2,1,3,1,1,1,3,0
41273,Vesper,3,棲息在王陵的動物最近受到魔氣的影響變形而成的怪物。,0,mon_vesper,85,,"[{""Map"": 1341, ""Population"": 27, ""TimeRespawn"": 0.0}]",暗黑蝙蝠,4,5,0,58,27,27,31,36,0
41274,Karas,4,嚴格來說是青苔泥人的一種，蘊藏著製作者的心願的魔法創造物。,0,mon_karas,83,,"[{""Map"": 1331, ""Population"": 10, ""TimeRespawn"": 0.0}]",卡拉斯,4,5,1,57,26,26,30,35,0
41275,Echad,4,是為了守護王陵而創造的魔法創造物，雖然不是很強，但是因為充滿女神之力，所以對魔族來說算強的。,1,mon_echad,87,,"[{""Map"": 1351, ""Population"": 25, ""TimeRespawn"": 0.0}]",阿哈得,4,5,1,59,27,27,32,36,0
41276,shtayim,4,這個魔法創造物和其外形不同，因為充滿女神祝福，對魔族來說可能是致命的。,1,mon_shtayim,89,,"[{""Map"": 1351, ""Population"": 25, ""TimeRespawn"": 0.0}]",休塔因,4,5,1,61,28,28,32,37,0
41277,Tombsinker,4,以圖辛克為首那些安排在王陵的怪物因為魔族的侵入而變得更強。,0,mon_tombsinker,86,,"[{""Map"": 1341, ""Population"": 15, ""TimeRespawn"": 0.0}]",圖辛克,4,5,1,59,27,27,31,36,0
41278,Graztas,3,怪物,0,mon_graztas,1,,,克拉茲達斯,4,2,1,3,1,1,2,2,0
41279,Abogust,3,怪物,0,mon_abogust,1,,,奧伯古斯特,1,2,1,1,1,4,3,1,0
41280,Weaver,1,有傳聞說韋伯用石頭製成的線來紡織。,1,mon_weaver,8,,"[{""Map"": 1032, ""Population"": 20, ""TimeRespawn"": 0.0}]",韋伯,2,5,1,5,9,2,3,5,0
41281,Hallowventor,1,請不要直視他們頭頂上空虛。,0,mon_hallowventor,107,,"[{""Map"": 1451, ""Population"": 61, ""TimeRespawn"": 0.0}]",幽靈范托,1,5,2,33,22,78,67,22,0
41285,Meleech,4,堅硬又具有毒性，重要的是還殘留著吸血本能。,7,mon_meleech,120,,"[{""Map"": 1231, ""Population"": 35, ""TimeRespawn"": 15.0}]",毛蟲獸,2,5,1,50,87,25,37,50,0
41286,Salamander_summon,3,神樹之日以前就存在的怪物，雖然遠古前數量很少，甚至有些個體與人類關係很親近，現在則完全相反。非成體的小火焰蜥蜴王──因普羅火焰蜥蜴王也一樣有這種傾向。,2,icon_item_nothing,12,,,因普羅火焰蜥蜴王,0,5,0,6,10,3,3,10,0
41287,Zolem,4,喬雷說與一般青苔泥人不同，並非因為魔法，是因為其他氣息影響才讓牠們活動的。,1,mon_zolem,103,,"[{""Map"": 1441, ""Population"": 43, ""TimeRespawn"": 0.0}]",喬雷,4,5,1,70,32,32,37,43,0
41288,raider,1,雖然名稱讓人連想到凱帕，但是嚴格來說牠是透過魔界起源而產生的怪物。,0,mon_raider,125,,"[{""Map"": 1241, ""Population"": 37, ""TimeRespawn"": 0.0}]",凱帕雷德,1,5,1,39,26,91,78,26,0
41289,Mushcarfung,3,理由雖然還不得而知，但因為神樹之日變形後，就對女神們露出敵對感。,0,mon_mushcarfung,35,,,蘑菇卡邦,5,5,1,24,12,12,12,20,0
41290,wood_goblin,3,布貝是受到魔族唆使而召喚出來的魔物之一。雖然不知道會出現在哪裡，但是也會出現在布貝不常活動的地區。,5,mon_wood_goblin,122,,"[{""Map"": 1231, ""Population"": 80, ""TimeRespawn"": 5.0}]",樹林哥布林,5,5,1,76,38,38,38,63,0
41291,wood_goblin_red,1,布貝是受到魔族唆使而召喚出來的魔物之一。雖然不知道會出現在哪裡，但是也會出現在布貝不常活動的地區。存活很久的個體會帶有這種顏色。,2,mon_wood_goblin_red,123,,"[{""Map"": 1511, ""Population"": 50, ""TimeRespawn"": 0.0}]",赤紅樹林哥布林,5,5,0,76,38,38,38,64,0
41292,Templeslave,3,這些魔界的賤民就算被無止盡的奴役著還是渴求能夠提升身份。,0,mon_templeslave,1,,,神殿奴隸,1,2,1,1,1,4,3,1,0
41293,ringring,4,鈴鈴是處於發展成克羅洛鐘階段中的變異型怪物。由於魔法造成的變化難以預測，因此最好捨棄鈴鈴比克羅洛鐘弱的偏見。,6,mon_ringring,1,,,鈴鈴,4,2,1,3,1,1,2,2,0
41294,woodin,3,把動也不動的烏汀跟坐起來很舒服的樹墩搞混的話可不行喔！,1,mon_woodin,15,,,烏汀,1,5,0,6,4,14,12,4,0
41295,StonOrca,4,在神樹之日出現的變異種當中，石頭歐魯卡也是非常特殊的案例。牠們所模仿的是與原本的礦物完全沒有關係的海洋生物的外型。由於牠們也生長在地理上有距離的地區，因此還沒有任何人能揭開那層神秘的面紗。,1,mon_stonorca,17,,"[{""Map"": 1051, ""Population"": 23, ""TimeRespawn"": 0.0}]",石頭歐魯卡,4,5,1,14,6,6,7,8,0
41296,Rajapearlite,1,魔鬼鰩的幼體。,4,mon_rajapearlite,1,,,拉札波拉伊特,0,2,1,2,3,1,1,3,0
41297,Drape,3,因為尖銳的尾巴，被認為是克拉伊種類，但是牠其實從南瓜性礦物變形而成的怪物。,7,mon_drape,177,,,德雷普,4,2,1,118,54,54,63,72,0
41298,Infroholder,4,當魔族頻繁出沒之後便出現許多變種，因普羅大嘴怪也是變種怪物之一。神樹之日以後，各個個體都產生自己的喜好，並且有越來越多的個體具備多種專長。所有因普羅大嘴怪的顏色都和影響自己的魔族有關。,2,mon_infroholder,126,,"[{""Map"": 1241, ""Population"": 71, ""TimeRespawn"": 0.0}]",因普羅大嘴怪,1,5,1,39,26,91,78,26,0
41299,Repusbunny,3,曾經對人類來說是很親密的動物，但是現在變成比熊還要危險的生物了。,4,mon_repusbunny,197,,"[{""Map"": 1691, ""Population"": 35, ""TimeRespawn"": 0.0}]",雷普斯兔子,0,5,1,80,121,40,40,121,0
41300,Nuwort,3,努窩特和水生動物希德拉很類似，屬於陸上植物版的希德拉。當然，這裡所指的希德拉並不是有很多頭的那個希德拉。,7,mon_nuwort,1,,,努窩特,5,2,0,3,1,1,1,3,0
41301,Beadbird,3,青玉鳥在神樹之日之前的大小跟麻雀差不多。雖然現在變大很多且攻擊性也變強，但據說如果運氣好，並且有足夠的耐性，是有可能將之當作寵物來飼養的。,5,mon_beadbird,1,,,青玉鳥,0,2,1,2,3,1,1,3,0
41302,Minos,3,根據傳說，過去米諾斯互的日常生活就是戰鬥，是因為一部分的魔君主為了要牽制住其他魔君主，而納他為部下。,2,mon_minos,173,,"[{""Map"": 2571, ""Population"": 110, ""TimeRespawn"": 0.0}]",米諾斯,1,5,1,53,35,124,106,35,0
41303,Armory,4,阿姆里因為盔甲充滿邪惡氣息和圖拉漢有差別。,2,mon_armory,115,,"[{""Map"": 1461, ""Population"": 20, ""TimeRespawn"": 0.0}]",阿姆里,4,5,1,78,36,36,42,48,0
41304,Minelever,4,當魔人雷波的存在曝光時，即使瑪因洛德可說是因為神樹之日而出現的變異怪物，可用人工方式製造出相同的怪物這點也變得明確了。,0,mon_minelever,1,,,魔人雷波,4,2,0,3,1,1,2,2,0
41305,ShadowGaoler_summon,4,鬼影凱伊洛原是精靈的一份子，神樹之日時則臣服於魔族力量之下。,0,icon_item_nothing,1,,,鬼影凱伊洛_召喚物,4,2,1,3,1,1,2,2,0
41306,Hound,3,牠背上掛著那個可以稱為尾巴嗎？,0,mon_hound,153,,,獵犬,4,2,1,102,47,47,55,63,0
41307,Stoulet,3,雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。,0,mon_stoulet,161,,,史塔烏利特,1,5,1,49,33,116,99,33,0
41308,Rajatadpole,3,這類怪物在神樹之日之後變種而成，不確定是活動空間從海邊移動到了陸地上，還是由魔界生物體過渡而來的。重點是尤拉泰女神看起來不太感興趣的樣子。,4,mon_rajatadpole,65,,,拉札泰特波,0,5,0,28,42,14,14,42,0
41309,Cuticle,4,怪物,4,mon_cuticle,1,,,觸手,0,2,1,2,3,1,1,3,0
41310,InfroBurk,4,還不確定因普洛博克是哪一種怪物的小型。但可以確定的一點是非常凶暴。,2,mon_infroburk,99,,"[{""Map"": 1431, ""Population"": 42, ""TimeRespawn"": 0.0}]",因普洛博克,4,5,1,67,31,31,36,41,0
41311,Mandara_soldier,5,怪物,6,mon_woodman,1,,,曼達拉士兵,,2,0,2,2,2,2,2,0
41312,NightMaiden,1,即是魔君主的侍衛，也是侍從。是像親衛兵一樣的魔族。,0,mon_nightmaiden,1,,,夜晚的侍女,1,5,1,1,1,4,3,1,0
41313,Worg,3,倭克是與人類交換靈魂的存在還是只是遠古遺留的狼族的古代種，目前還不是很清楚。,0,mon_worg,1,,,倭克,0,5,1,2,3,1,1,3,0
41314,saltisdaughter,3,雖然薩爾提斯都托是薩爾提斯托的小型個體，但並不是真的有血緣關係。,4,mon_saltisdaughter,1,,,薩爾提斯都托,0,2,1,2,3,1,1,3,0
41315,Prisonfighter,4,如果無聊沒事幹，就是同為魔族士兵也會殺害的怪物。,0,mon_prisonfighter,130,,"[{""Map"": 1561, ""Population"": 38, ""TimeRespawn"": 15.0}]",牢獄鬥士,1,5,1,40,27,94,81,27,0
41316,Greentoshell,4,內陸地方的人們認為不可能有這麼大的螃蟹，但其實這種大小的縫蟹也是我們世界的動物。問題是神樹之日以後，其生長週期變快而且可脫皮，如果不被殺害就能永久生存以及成長。當這種情況結合起來，這種大小亦或更大的縫蟹都是有可能出現的。,4,mon_greentoshell,233,,"[{""Map"": 3350, ""Population"": 77, ""TimeRespawn"": 0.0}]",縫蟹,0,5,1,95,142,47,47,142,0
41317,Sparnicht,3,斯帕尼希特具有看似放棄生命的外表。儘管如此，其個體數卻沒減少，是很奇怪的現象。,5,mon_sparnicht,1,,,斯帕尼希特,0,2,0,2,3,1,1,3,0
41319,InfroRocktor,4,烏龜和礦石的變種小怪，就算同族聚在一起也是各自活動。,1,mon_roctor,5,,"[{""Map"": 1021, ""Population"": 20, ""TimeRespawn"": 0.0}]",礦石龜,4,5,1,6,3,3,3,4,0
41320,boss_chafer_sout,3,反正對人類而言是不相關的事情，除了自己以外，都不喜歡其它昆蟲型。特別是厭惡蜂種類的怪物們。,7,boss_chafer,12,,,切波勒,2,0,3,6,11,3,5,6,0
41321,fallen_statue_gray,3,魔族入侵了女神的神聖離開很久的神像並在裡面生長。,0,icon_item_nothing,1,,,克洛提德,1,0,3,1,1,4,3,1,0
41322,maggot,1,有的人認為他們並沒有受到太多神樹之日的影響，不過越是眼睛看不見的微小事物反而更能成長茁壯。,0,mon_maggot,34,,,瑪冠特,0,5,0,15,23,7,7,23,0
41323,maggotegg,5,尚未發現從瑪冠特蛋中一次出現超過一百隻的案例。由於瑪冠特的形體和個體數是在孵化的最終階段決定，若在孵化前將之破壞，就很難發現瑪冠特。,6,mon_maggotegg,1,,,瑪冠特蛋,,2,0,2,2,2,2,2,0
41324,maggot_green,1,有的人認為他們並沒有受到太多神樹之日的影響，不過越是眼睛看不見的微小事物反而更能成長茁壯。另外，據說若在神樹之日以後帶有這種顏色，其存活壽命會是原本的數十倍。,0,mon_maggot_green,1,,,綠色瑪冠特,0,5,0,2,3,1,1,3,0
41325,maggot_yellow,1,有的人認為他們並沒有受到太多神樹之日的影響，不過越是眼睛看不見的微小事物反而更能成長茁壯。神樹之日以後，有袋類、卵生及卵胎生帶有這種顏色的案例很多，因此人們正在進行研究當中。,5,mon_maggot_yellow,1,,,黃色瑪冠特,0,2,0,2,3,1,1,3,0
41326,maggotegg_green,5,尚未發現從瑪冠特蛋中一次出現超過一百隻的案例。由於瑪冠特的形體和個體數是在孵化的最終階段決定，若在孵化前將之破壞，就很難發現瑪冠特。另一方面，神樹之日之後，帶有這種顏色的個體，其存活壽命是原本的數十倍。因此有可能永遠無法變成成體甚至幼體。,6,mon_maggotegg_green,1,,,綠色瑪冠特蛋,,2,0,2,2,2,2,2,0
41327,maggotegg_yellow,5,尚未發現從瑪冠特蛋中一次出現超過一百隻的案例。由於瑪冠特的形體和個體數是在孵化的最終階段決定，若在孵化前將之破壞，就很難發現瑪冠特。神樹之日以後，有袋類、卵生及卵胎生帶有這種顏色的案例很多，因此人們正在進行研究當中。,6,mon_maggotegg_yellow,80,,"[{""Map"": 1731, ""Population"": 8, ""TimeRespawn"": 30.0}, {""Map"": 3610, ""Population"": 1, ""TimeRespawn"": 60.0}]",黃色瑪冠特蛋,,2,0,34,34,34,34,34,0
41348,boss_cactusvel,3,不適合仙人掌的氣候的王國地區，是這怪物常常出沒的地方。,1,boss_cactusvel,78,,,仙人掌妖精,2,0,3,33,58,16,24,33,0
41349,boss_Kimeleech,1,奇魯毛蟲獸喜歡吸怪物或魔族之血。人類對牠們來說是很渺小的存在，不過反正牠們很愛攻擊人類，所以血源總是很充足。 ,7,boss_kimeleech,1,,,奇魯毛蟲獸,2,0,3,2,4,1,1,2,0
41350,boss_MagBurk,4,召喚神樹之日的魔族們沒想到他門周圍的火山龜獸會產生這麼大的變化。,2,boss_magburk,97,,,火山龜獸,4,0,3,66,30,30,35,40,0
41351,boss_Naktis,2,那柯堤斯有三姊妹魔君主，她們都是魔王傑斯堤的親信。,0,boss_naktis,145,,,那柯堤斯,1,0,3,45,30,105,90,30,0
41352,boss_Drapeliun,3,一般來說從以前對小型動物很有威脅性的植物型，自從神樹之日以後開始壯大或是變強，對人類反而更有威脅。,0,boss_drapeliun,90,,,德拉涪里溫,1,0,3,28,19,66,57,19,0
41353,boss_Sparnashorn,3,有些玩家就是不放棄馴服鳥類怪物， 成功馴服的話對戰鬥或傳送會非常有幫助。,5,boss_sparnashorn,1,,,斯帕娜史霍,0,0,3,2,3,1,1,3,0
41354,boss_Ironbaum,4,鋼鐵巴溫傳說原本是魔族們的練習對象。總之不管是起源還是甚麼，對人類來說都是個威脅。,2,boss_ironbaum,122,,,鋼鐵巴溫,4,0,3,82,38,38,44,50,0
41356,boss_Strongholder_thorn21,3,魔界中強大劍士著稱的他們以之吉特涅名踐踏了我們的領土。,0,boss_strongholder,1,,,獨眼巨人,1,2,3,1,1,4,3,1,0
41357,boss_poata_thorn21,3,波亞塔是起源於植物的怪物，為了獲得更強的力量，正找機會見魔族。,7,boss_poata,6,,,波亞塔,0,2,3,4,6,2,2,6,0
41358,boss_NetherBovine_thorn21,3,尼多普巴伊透過魔界起源的怪物。不屬於有智能的魔族而是魔族飼育的野獸。,0,boss_netherbovine,1,,,尼多普巴伊,1,2,3,1,1,4,3,1,0
41359,boss_honeypin_thorn21,3,隨著奧斯特雅女神很難觀察那任務，從女神的手中解脫的這些怪物們就開始出現了。,7,boss_honeypin,61,,,鬼眼蜘蛛,2,2,3,26,46,13,19,26,0
